videoIndex,videoEmotion,percCompleted,anger,disgust,fear,sadness,amusement,inspiration,joy,tenderness,valence,arousal,liking,familiarity
5.0,disgust,99.83896940418681,0.0,50.520833333333336,0.0,0.31249999999999706,0.2083333333333326,0.0,0.0,0.0,33.020833333333336,25.104166666666668,16.249999999999996,17.083333333333332
3.0,anger,99.95348860454298,25.312499999999996,0.0,0.0,0.0,8.437499999999998,16.45833333333334,25.20833333333334,16.45833333333334,49.6875,16.45833333333334,25.104166666666668,16.562500000000004
6.0,disgust,99.882005899705,0.0,25.520833333333332,0.0,0.0,8.541666666666663,0.0,8.541666666666663,0.0,50.10416666666668,16.875000000000004,25.416666666666668,16.562500000000004
8.0,fear,99.94833402208302,0.0,0.0,16.666666666666668,0.0,0.0,0.0,0.0,0.0,24.895833333333332,32.604166666666664,8.750000000000002,0.0
22.0,inspiration,99.95696148052508,0.0,0.0,0.0,0.0,0.0,32.916666666666664,25.624999999999996,16.249999999999996,59.06249999999999,16.45833333333334,41.979166666666664,9.270833333333332
28.0,tenderness,99.92310649750095,0.0,0.0,0.0,0.0,0.0,9.479166666666668,8.854166666666666,42.083333333333336,58.95833333333332,16.875000000000004,42.604166666666664,9.166666666666668
24.0,joy,99.9630585519707,0.0,0.0,0.0,0.0,0.0,9.479166666666668,33.229166666666664,8.958333333333334,58.43749999999999,16.45833333333334,42.1875,16.770833333333336
19.0,amusement,99.96306555863342,0.0,0.0,0.0,0.0,49.791666666666664,0.0,16.35416666666666,16.562500000000004,50.10416666666668,66.66666666666667,66.77083333333333,100.0
12.0,sadness,99.96306555863342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.083333333333336,58.95833333333332,50.0,42.604166666666664
4.0,disgust,99.96172229672398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.708333333333336,16.35416666666666,8.750000000000002,8.645833333333337
10.0,sadness,99.9506538366642,0.0,0.0,0.0,42.49999999999999,0.0,0.0,0.0,0.0,50.520833333333336,33.229166666666664,50.0,8.958333333333334
7.0,fear,99.96306555863342,0.0,0.0,0.0,0.0,33.64583333333333,0.0,0.0,0.0,50.208333333333336,16.45833333333334,24.895833333333332,8.229166666666666
21.0,inspiration,99.96306555863342,0.0,0.0,0.0,0.0,0.0,49.791666666666664,0.0,9.062500000000002,66.66666666666667,32.916666666666664,50.10416666666668,26.041666666666668
20.0,inspiration,99.96307256270877,0.0,0.0,0.0,0.0,0.0,33.229166666666664,0.0,0.0,58.95833333333332,16.45833333333334,33.43749999999999,16.666666666666668
18.0,amusement,99.95851483094795,0.0,0.0,0.0,0.0,42.291666666666664,0.0,16.666666666666668,16.562500000000004,50.10416666666668,25.72916666666667,58.43749999999999,33.229166666666664
25.0,joy,99.96306555863342,0.0,0.0,0.0,0.0,0.0,0.0,8.437499999999998,0.0,49.895833333333336,9.270833333333332,16.45833333333334,9.062500000000002
15.0,neutral,99.96306555863342,0.0,0.0,0.0,16.562500000000004,0.0,0.0,8.854166666666666,33.229166666666664,50.208333333333336,33.12499999999999,50.0,8.958333333333334
14.0,neutral,99.88857994366896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.41666666666668,8.750000000000002,16.562500000000004,9.166666666666668
13.0,neutral,99.96306555863342,0.0,0.0,0.0,0.0,0.0,0.0,8.854166666666666,11.875000000000002,50.0,16.35416666666666,16.562500000000004,9.062500000000002
16.0,neutral,99.96306555863342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.49999999999999,9.166666666666668,8.958333333333334,8.124999999999998
11.0,sadness,99.96005592170961,0.0,0.0,0.0,25.72916666666667,0.0,0.0,0.0,0.0,42.916666666666664,33.12499999999999,33.54166666666667,25.416666666666668
2.0,anger,99.96306555863342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.083333333333336,9.479166666666668,16.562500000000004,0.0
9.0,fear,99.93208794590122,0.0,0.0,5.937500000000003,0.0,0.0,0.0,0.0,0.0,50.10416666666668,16.770833333333336,16.562500000000004,3.125
1.0,anger,99.96307256270877,3.6458333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.604166666666664,16.45833333333334,9.375,8.750000000000002
17.0,amusement,99.96307256270877,0.0,0.0,0.0,0.0,92.29166666666667,0.0,33.43749999999999,0.0,76.45833333333334,66.56250000000001,75.41666666666667,8.333333333333334
26.0,tenderness,99.96306555863342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.45833333333334,42.395833333333336,16.666666666666668,16.666666666666668,8.645833333333337
27.0,tenderness,99.96027825215546,0.0,0.0,0.0,0.0,0.0,0.0,16.666666666666668,49.583333333333336,66.87499999999999,16.875000000000004,59.06249999999999,16.45833333333334
23.0,joy,99.96083826113342,0.0,0.0,0.0,0.0,0.0,0.0,8.229166666666666,0.0,50.0,16.35416666666666,25.520833333333332,8.958333333333334
