blockIndex,responseTime,ifCorrect
1.0,0.16385970000010275,1.0
1.0,2.918000799999845,1.0
1.0,2.689939900000354,1.0
1.0,4.112159799999972,0.0
1.0,2.514288800000031,1.0
1.0,2.1434621999997034,1.0
1.0,3.1840409999999792,0.0
1.0,4.134358699999666,1.0
1.0,2.727846299999783,1.0
1.0,2.704645399999663,1.0
2.0,3.012828300000365,1.0
2.0,3.9985310000001846,1.0
2.0,2.6878563999998732,1.0
2.0,,
2.0,2.892547200000081,1.0
2.0,4.606065500000113,1.0
2.0,2.250531200000296,1.0
2.0,3.581443699999909,0.0
2.0,1.6285296999994898,1.0
2.0,4.17262220000066,1.0
3.0,2.4753936000006433,1.0
3.0,2.5391254999995,1.0
3.0,1.8921010000003662,1.0
3.0,3.940389299999879,1.0
3.0,1.640072200000759,1.0
3.0,4.5531537999995635,1.0
3.0,2.8524088000003758,1.0
3.0,3.750060799999119,1.0
3.0,2.595664200000101,1.0
3.0,,
4.0,2.6786080000001675,1.0
4.0,2.6737576000004992,1.0
4.0,2.246474699999453,0.0
4.0,1.6285218000002715,1.0
4.0,2.3224691000004896,1.0
4.0,3.7061103999994884,1.0
4.0,3.269279300000562,1.0
4.0,3.431430100000398,1.0
4.0,2.6860327000003963,1.0
4.0,3.064150100000006,0.0
5.0,2.4948850000000675,1.0
5.0,2.9962248000001637,1.0
5.0,2.1820772999999463,1.0
5.0,1.604387599999427,1.0
5.0,2.2448512999999366,1.0
5.0,2.8321301000005406,1.0
5.0,4.119243799999822,1.0
5.0,2.6371478000000934,1.0
5.0,3.219364399999904,0.0
5.0,3.2693733999994947,1.0
6.0,2.0464350000002014,0.0
6.0,1.890077800000654,1.0
6.0,1.6573972000005597,1.0
6.0,3.2024462999997922,1.0
6.0,1.4976977999995142,0.0
6.0,3.936842199998864,1.0
6.0,3.616932500000985,0.0
6.0,1.9163826999993034,1.0
6.0,4.296411200000875,0.0
6.0,1.4047762999998668,1.0
