videoIndex,videoEmotion,percCompleted,anger,disgust,fear,sadness,amusement,inspiration,joy,tenderness,valence,arousal,liking,familiarity
24.0,joy,99.9627032396483,16.45833333333334,49.583333333333336,16.666666666666668,50.208333333333336,49.6875,66.45833333333333,49.895833333333336,50.0,33.020833333333336,16.45833333333334,0.0,49.791666666666664
23.0,joy,99.95799201848351,0.0,0.10416666666666814,0.0,0.0,49.270833333333336,66.45833333333333,83.33333333333333,50.0,83.02083333333333,49.06249999999999,83.64583333333333,66.97916666666667
28.0,tenderness,99.96289465960004,0.10416666666666814,0.31249999999999706,50.41666666666668,83.02083333333333,0.0,16.145833333333332,16.249999999999996,83.33333333333333,66.24999999999999,67.1875,66.04166666666667,99.27083333333333
18.0,amusement,99.96306555863342,17.083333333333332,100.0,16.45833333333334,0.8333333333333378,83.54166666666667,33.12499999999999,49.791666666666664,0.0,33.020833333333336,33.54166666666667,16.562500000000004,15.937499999999998
21.0,inspiration,99.96306555863342,0.0,0.0,0.0,0.0,32.8125,66.77083333333333,50.10416666666668,33.020833333333336,66.35416666666667,16.45833333333334,50.10416666666668,16.770833333333336
19.0,amusement,99.96287409886571,0.0,16.770833333333336,50.31250000000001,0.10416666666666814,66.45833333333333,16.249999999999996,33.64583333333333,0.0,33.020833333333336,49.791666666666664,33.64583333333333,49.37500000000001
22.0,inspiration,99.95696148052508,0.10416666666666814,0.0,0.0,0.0,16.249999999999996,49.6875,33.12499999999999,16.562500000000004,16.041666666666664,0.0,16.666666666666668,0.2083333333333326
17.0,amusement,99.9496855345912,16.145833333333332,50.41666666666668,66.56250000000001,0.0,67.29166666666666,16.45833333333334,16.770833333333336,0.2083333333333326,49.583333333333336,33.43749999999999,33.75000000000001,16.45833333333334
26.0,tenderness,99.95504607777028,0.31249999999999706,33.43749999999999,0.2083333333333326,0.0,0.0,16.35416666666666,33.229166666666664,66.87499999999999,66.66666666666667,16.666666666666668,16.562500000000004,33.54166666666667
20.0,inspiration,99.9627032396483,0.31249999999999706,0.31249999999999706,0.5208333333333334,0.2083333333333326,33.229166666666664,67.08333333333334,50.729166666666664,16.35416666666666,66.45833333333333,16.45833333333334,33.43749999999999,0.0
25.0,joy,99.92715523148048,0.0,0.0,16.666666666666668,0.0,33.020833333333336,49.791666666666664,49.6875,16.979166666666664,66.97916666666667,0.0,16.45833333333334,16.45833333333334
27.0,tenderness,99.94678637098856,0.0,0.0,0.10416666666666814,0.10416666666666814,16.875000000000004,32.916666666666664,66.56250000000001,83.12500000000001,83.02083333333333,66.77083333333333,83.22916666666667,82.91666666666666
12.0,sadness,99.96306555863342,83.43749999999999,82.70833333333334,83.02083333333333,99.47916666666667,16.041666666666664,0.0,0.0,0.0,0.31249999999999706,49.583333333333336,17.083333333333332,33.54166666666667
7.0,fear,99.9627032396483,49.583333333333336,67.29166666666666,82.8125,16.249999999999996,16.041666666666664,0.0,16.770833333333336,0.2083333333333326,0.0,66.97916666666667,66.35416666666667,67.1875
4.0,disgust,99.96306555863342,33.54166666666667,100.0,49.479166666666664,16.562500000000004,15.937499999999998,0.0,0.0,0.0,0.0,83.43749999999999,0.31249999999999706,83.02083333333333
8.0,fear,99.96287409886571,65.93750000000001,99.47916666666667,100.0,0.0,16.979166666666664,0.31249999999999706,0.10416666666666814,0.0,0.0,99.79166666666667,67.1875,99.375
10.0,sadness,99.96306555863342,32.916666666666664,16.770833333333336,66.14583333333333,99.375,0.0,0.0,0.0,33.12499999999999,0.10416666666666814,50.208333333333336,17.083333333333332,0.10416666666666814
3.0,anger,99.9627032396483,99.58333333333333,99.79166666666667,16.562500000000004,33.020833333333336,0.0,0.0,0.0,0.4166666666666652,0.0,66.45833333333333,33.54166666666667,16.562500000000004
1.0,anger,99.96306555863342,99.89583333333333,83.54166666666667,16.770833333333336,16.562500000000004,0.0,0.0,0.0,0.0,16.041666666666664,33.54166666666667,33.020833333333336,82.70833333333334
9.0,fear,99.95915032679738,32.604166666666664,33.43749999999999,100.0,16.666666666666668,0.4166666666666652,0.0,0.0,0.0,16.249999999999996,49.791666666666664,50.10416666666668,83.22916666666667
13.0,neutral,99.96119876604394,16.666666666666668,0.0,0.0,0.0,16.979166666666664,0.31249999999999706,0.2083333333333326,16.666666666666668,49.583333333333336,0.0,0.0,0.0
