blockIndex,responseTime,ifCorrect
1.0,2.512320499999987,1.0
1.0,1.927296399999932,1.0
1.0,1.7102390000000014,1.0
1.0,2.155304000000001,1.0
1.0,2.754355500000088,1.0
1.0,2.314492200000018,1.0
1.0,1.6282316000000492,1.0
1.0,1.9931382999999414,1.0
1.0,,
1.0,1.6621314999999868,1.0
2.0,3.2722031999999217,1.0
2.0,1.2522596999999678,1.0
2.0,2.081053099999963,1.0
2.0,1.1806434000000081,0.0
2.0,2.557922299999973,1.0
2.0,1.1583858999999848,0.0
2.0,2.8015654000000723,1.0
2.0,1.8830685999998877,1.0
2.0,1.3814973999999438,1.0
2.0,1.4365637000000788,1.0
3.0,1.9601972000000387,1.0
3.0,1.0690143000001626,1.0
3.0,2.595828999999867,1.0
3.0,1.5756536000001233,1.0
3.0,3.056453799999872,1.0
3.0,2.8249539999999342,1.0
3.0,1.508554699999877,1.0
3.0,2.889260900000181,1.0
3.0,3.689010499999995,0.0
3.0,2.2144523999998,1.0
4.0,1.5581050999999206,1.0
4.0,1.1641085000001112,1.0
4.0,2.1040110999997523,0.0
4.0,3.0721543999998175,1.0
4.0,1.418031599999722,1.0
4.0,1.342532200000278,1.0
4.0,1.6421644000001834,1.0
4.0,2.254614400000264,1.0
4.0,2.497339699999884,1.0
4.0,2.5926039999999375,1.0
5.0,1.9982488999999077,1.0
5.0,2.110752799999773,1.0
5.0,1.0968659999998636,1.0
5.0,1.661464899999828,1.0
5.0,1.5096871999999166,1.0
5.0,2.573736199999985,1.0
5.0,1.2178994999999304,1.0
5.0,1.7627093000000968,1.0
5.0,1.6113047999997434,1.0
5.0,3.5041942000002564,1.0
6.0,3.9181783999997606,1.0
6.0,1.3093377000000146,1.0
6.0,3.6921753999999964,1.0
6.0,1.31390650000003,1.0
6.0,1.8546595000002526,1.0
6.0,1.929559799999879,1.0
6.0,1.4152132999997775,1.0
6.0,2.534979000000021,1.0
6.0,1.6645465000001423,1.0
6.0,1.273308299999826,1.0
