videoIndex,videoEmotion,percCompleted,anger,disgust,fear,sadness,amusement,inspiration,joy,tenderness,valence,arousal,liking,familiarity
13.0,neutral,99.80948047885802,0.0,0.0,0.0,0.10416666666666814,0.0,0.10416666666666814,0.0,0.2083333333333326,50.0,0.0,49.6875,16.666666666666668
15.0,neutral,99.8196460777486,0.0,0.0,0.0,0.0,0.31249999999999706,0.0,0.0,0.0,49.37500000000001,0.2083333333333326,50.10416666666668,16.45833333333334
14.0,neutral,99.83194120450499,0.0,0.0,0.0,0.0,0.0,0.0,0.31249999999999706,0.10416666666666814,50.520833333333336,0.0,50.208333333333336,16.770833333333336
16.0,neutral,99.85033618513637,0.10416666666666814,0.10416666666666814,0.0,0.5208333333333334,0.5208333333333334,0.10416666666666814,0.0,0.31249999999999706,49.791666666666664,0.8333333333333378,50.31250000000001,33.43749999999999
2.0,anger,99.90665520651379,16.770833333333336,0.0,0.0,16.979166666666664,0.31249999999999706,0.0,0.4166666666666652,0.0,32.916666666666664,32.708333333333336,49.791666666666664,16.666666666666668
11.0,sadness,99.88727804377181,0.0,0.0,0.0,16.875000000000004,0.0,0.4166666666666652,0.0,0.0,50.0,16.562500000000004,50.0,0.0
8.0,fear,99.88238804922148,0.0,0.0,50.62499999999999,0.0,0.0,0.0,0.0,0.0,50.10416666666668,66.77083333333333,49.479166666666664,16.770833333333336
7.0,fear,99.8813466272336,0.0,0.0,16.249999999999996,0.0,0.0,0.0,0.0,0.0,50.0,33.020833333333336,49.479166666666664,5.625000000000003
25.0,joy,99.90098570942999,0.0,0.31249999999999706,0.0,0.5208333333333334,0.31249999999999706,0.31249999999999706,0.31249999999999706,0.0,50.0,2.187499999999998,51.14583333333332,16.249999999999996
20.0,inspiration,99.94797863518602,0.0,0.0,0.0,0.0,33.229166666666664,0.0,0.0,0.0,66.87499999999999,16.35416666666666,50.41666666666668,33.333333333333336
27.0,tenderness,99.87445072190835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.979166666666664,52.70833333333332,15.833333333333334,50.41666666666668,4.166666666666667
28.0,tenderness,99.91539763113367,0.0,0.0,0.0,0.0,16.35416666666666,0.0,0.0,16.35416666666666,50.10416666666668,17.083333333333332,50.729166666666664,3.958333333333338
1.0,anger,99.91550485847063,33.43749999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.333333333333336,33.020833333333336,49.6875,16.979166666666664
10.0,sadness,99.85815602836878,0.0,4.6875,0.0,0.0,0.0,0.0,0.0,0.0,49.583333333333336,1.9791666666666652,50.10416666666668,1.458333333333332
6.0,disgust,99.92529641052951,0.0,83.12500000000001,16.45833333333334,0.0,0.0,0.0,0.0,0.0,48.645833333333336,83.43749999999999,48.75,1.1458333333333348
5.0,disgust,99.9028855491774,0.0,33.854166666666664,8.333333333333334,0.0,0.0,0.0,0.0,0.0,48.645833333333336,32.8125,48.125,0.9375000000000022
12.0,sadness,99.916142557652,0.0,0.0,0.0,16.45833333333334,0.0,0.0,0.0,0.0,48.4375,7.291666666666667,49.479166666666664,5.729166666666667
4.0,disgust,99.91428607980349,0.0,83.43749999999999,0.10416666666666814,0.0,0.31249999999999706,0.0,0.0,0.0,48.4375,82.8125,46.875,5.729166666666667
3.0,anger,99.89426673189516,16.875000000000004,0.0,0.31249999999999706,0.31249999999999706,0.10416666666666814,0.0,0.0,0.0,47.916666666666664,16.145833333333332,49.895833333333336,1.2500000000000029
9.0,fear,99.93546367115864,0.0,16.979166666666664,16.666666666666668,0.0,0.0,0.0,0.0,0.0,49.270833333333336,17.083333333333332,48.645833333333336,2.291666666666662
22.0,inspiration,99.91109233193372,0.2083333333333326,0.2083333333333326,0.0,0.31249999999999706,0.0,0.0,16.979166666666664,0.31249999999999706,51.87500000000001,12.708333333333334,51.87500000000001,84.58333333333333
17.0,amusement,99.88320811616434,0.31249999999999706,0.0,0.6249999999999978,0.0,0.0,0.2083333333333326,0.0,0.2083333333333326,50.520833333333336,1.2500000000000029,51.87500000000001,3.5416666666666656
18.0,amusement,99.9031007751938,0.0,0.4166666666666652,0.2083333333333326,0.0,17.1875,0.0,0.0,0.0,50.62499999999999,15.937499999999998,51.14583333333332,1.8749999999999971
26.0,tenderness,99.89598459336156,0.31249999999999706,0.0,0.0,0.0,0.4166666666666652,0.0,0.0,17.083333333333332,51.041666666666664,16.249999999999996,50.93750000000001,16.45833333333334
19.0,amusement,99.90904956798545,0.0,0.0,0.0,0.0,50.10416666666668,0.0,0.31249999999999706,0.0,58.333333333333336,49.895833333333336,55.62500000000001,5.312499999999997
21.0,inspiration,99.91353220925205,0.2083333333333326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.854166666666664,1.0416666666666667,53.333333333333336,3.020833333333332
24.0,joy,99.82126899016981,0.2083333333333326,0.0,0.0,0.5208333333333334,0.31249999999999706,0.4166666666666652,0.0,0.0,51.14583333333332,2.395833333333338,53.645833333333336,1.3541666666666672
23.0,joy,99.80215862568804,0.0,0.0,0.0,0.0,0.0,0.2083333333333326,16.875000000000004,0.0,51.5625,4.6875,54.06250000000001,2.812500000000003
