videoIndex,videoEmotion,percCompleted,anger,disgust,fear,sadness,amusement,inspiration,joy,tenderness,valence,arousal,liking,familiarity
28.0,tenderness,99.91539763113367,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,0.0
20.0,inspiration,99.94797863518602,0.0,0.0,0.0,0.0,24.687500000000004,100.0,100.0,0.0,100.0,95.10416666666667,94.99999999999999,94.89583333333333
24.0,joy,99.82126899016981,0.0,0.0,0.0,0.0,16.35416666666666,0.0,100.0,16.35416666666666,100.0,88.74999999999999,100.0,0.0
19.0,amusement,99.90904956798545,0.0,0.0,0.0,0.0,83.54166666666667,0.0,74.79166666666667,0.0,100.0,76.35416666666667,100.0,0.2083333333333326
26.0,tenderness,99.89598459336156,0.0,0.0,0.0,0.0,8.333333333333334,0.0,91.97916666666667,100.0,100.0,77.91666666666667,83.75000000000001,16.875000000000004
18.0,amusement,99.9031007751938,0.0,0.0,0.0,0.0,81.45833333333333,0.0,76.04166666666667,0.0,100.0,74.47916666666667,100.0,0.0
22.0,inspiration,99.91109233193372,0.0,0.0,0.0,0.0,0.0,90.625,72.60416666666667,0.0,100.0,70.20833333333334,73.64583333333333,97.08333333333333
23.0,joy,99.80215862568804,0.0,0.0,0.0,0.0,0.0,0.0,61.56249999999999,33.229166666666664,100.0,33.75000000000001,58.75000000000001,0.0
5.0,disgust,99.9028855491774,0.0,76.24999999999999,58.12500000000001,0.0,0.0,0.0,0.0,0.0,16.45833333333334,100.0,0.0,0.0
12.0,sadness,99.916142557652,0.0,4.270833333333335,0.0,73.4375,0.0,0.0,0.0,0.0,23.541666666666668,70.62500000000001,41.666666666666664,0.0
2.0,anger,99.90665520651379,100.0,0.0,25.72916666666667,96.25,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
10.0,sadness,99.85815602836878,24.479166666666668,0.0,0.0,87.18749999999999,0.0,0.0,0.0,0.0,7.8125,88.02083333333333,0.0,0.10416666666666814
3.0,anger,99.89426673189516,100.0,49.895833333333336,0.0,41.35416666666667,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
8.0,fear,99.88238804922148,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
6.0,disgust,99.92529641052951,0.0,66.56250000000001,26.041666666666668,0.0,0.0,0.0,0.0,0.0,26.5625,76.77083333333333,0.0,0.0
7.0,fear,99.8813466272336,0.0,0.0,83.12500000000001,0.0,0.0,0.0,0.0,0.0,6.25,83.64583333333333,0.0,7.187500000000003
16.0,neutral,99.85033618513637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.791666666666664,0.0,50.10416666666668,0.0
15.0,neutral,99.8196460777486,0.0,0.0,0.0,0.0,0.0,0.0,8.333333333333334,0.0,55.729166666666664,0.0,53.125,0.0
14.0,neutral,99.83194120450499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,49.791666666666664,0.0
13.0,neutral,99.80948047885802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.791666666666664,0.0,49.6875,100.0
25.0,joy,99.90098570942999,0.0,0.0,0.0,0.0,0.0,0.0,96.25,0.0,100.0,91.66666666666667,100.0,100.0
27.0,tenderness,99.87445072190835,0.0,0.0,0.0,0.0,0.0,0.0,72.70833333333333,91.97916666666667,100.0,75.52083333333333,60.416666666666664,0.0
21.0,inspiration,99.91353220925205,0.0,0.0,0.0,0.0,0.0,83.02083333333333,66.14583333333333,0.0,83.22916666666667,77.08333333333333,49.895833333333336,0.0
17.0,amusement,99.88320811616434,0.0,0.0,0.0,0.0,83.22916666666667,0.0,67.08333333333334,0.0,100.0,83.43749999999999,100.0,0.0
4.0,disgust,99.91428607980349,0.0,100.0,5.312499999999997,0.0,0.0,0.0,0.0,0.0,0.0,95.9375,0.0,0.0
1.0,anger,99.91550485847063,98.4375,13.333333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.04166666666667,0.0,0.0
9.0,fear,99.93546367115864,0.0,33.333333333333336,73.4375,0.0,0.0,0.0,0.0,0.0,16.979166666666664,77.60416666666667,0.0,66.77083333333333
11.0,sadness,99.88727804377181,0.0,0.0,0.0,90.31249999999999,0.0,0.0,0.0,16.770833333333336,16.979166666666664,74.89583333333334,49.895833333333336,0.0
