videoIndex,videoEmotion,percCompleted,anger,disgust,fear,sadness,amusement,inspiration,joy,tenderness,valence,arousal,liking,familiarity
7.0,fear,99.9627032396483,7.500000000000003,2.291666666666662,60.31250000000001,10.104166666666663,37.395833333333336,1.5625,3.020833333333332,12.5,11.875000000000002,14.479166666666664,49.6875,43.75
3.0,anger,99.9627032396483,0.8333333333333378,1.666666666666668,5.312499999999997,50.10416666666668,6.874999999999997,12.60416666666667,13.020833333333334,28.437499999999996,11.770833333333337,74.47916666666667,49.479166666666664,26.5625
4.0,disgust,99.96306555863342,2.9166666666666674,57.18750000000001,3.749999999999998,20.416666666666668,27.083333333333332,4.375000000000003,6.666666666666665,14.479166666666664,39.479166666666664,13.541666666666666,48.020833333333336,21.770833333333332
11.0,sadness,99.96005592170961,6.562499999999997,5.208333333333333,58.75000000000001,80.31249999999999,11.145833333333334,50.208333333333336,44.479166666666664,74.89583333333334,27.604166666666668,41.041666666666664,54.166666666666664,56.66666666666668
10.0,sadness,99.96306555863342,7.604166666666668,5.416666666666662,21.979166666666668,75.10416666666666,2.6041666666666665,12.291666666666666,21.250000000000004,64.16666666666666,28.749999999999996,57.49999999999999,50.0,42.708333333333336
1.0,anger,99.96306555863342,38.541666666666664,10.83333333333333,13.124999999999998,43.12500000000001,65.72916666666666,11.979166666666666,21.66666666666666,31.25,38.958333333333336,64.68749999999999,47.916666666666664,43.020833333333336
9.0,fear,99.95915032679738,11.249999999999998,5.937500000000003,48.020833333333336,39.166666666666664,43.541666666666664,13.95833333333333,24.895833333333332,25.624999999999996,40.833333333333336,47.49999999999999,41.35416666666667,21.354166666666668
12.0,sadness,99.96306555863342,46.25000000000001,20.833333333333332,48.75,76.04166666666667,46.770833333333336,47.49999999999999,36.041666666666664,46.666666666666664,27.187499999999996,46.354166666666664,56.87499999999999,28.541666666666668
20.0,inspiration,99.9627032396483,19.062499999999996,8.229166666666666,19.58333333333334,19.374999999999996,49.895833333333336,69.68750000000001,46.5625,63.12499999999999,76.66666666666666,55.10416666666668,54.79166666666668,57.18750000000001
27.0,tenderness,99.94678637098856,21.979166666666668,19.895833333333336,20.000000000000004,21.875,50.208333333333336,73.95833333333333,68.85416666666666,79.89583333333333,81.56250000000001,69.27083333333333,79.37499999999999,71.66666666666667
24.0,joy,99.9627032396483,27.604166666666668,25.104166666666668,33.43749999999999,48.229166666666664,49.06249999999999,72.39583333333333,62.291666666666664,63.64583333333332,78.22916666666666,59.99999999999999,70.72916666666667,59.47916666666666
26.0,tenderness,99.95504607777028,20.833333333333332,15.208333333333336,22.60416666666666,48.333333333333336,49.06249999999999,68.54166666666667,57.49999999999999,73.85416666666667,68.43749999999999,61.770833333333336,61.87500000000001,80.93749999999999
